"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"35","山口県","35201","下関市","352010282001","永田本町一丁目","34.073432","130.895190","1","3"
"35","山口県","35201","下関市","352010282002","永田本町二丁目","34.071681","130.893159","1","3"
"35","山口県","35201","下関市","352010282003","永田本町三丁目","34.075212","130.894365","1","3"
"35","山口県","35201","下関市","352010282004","永田本町四丁目","34.070732","130.890195","1","3"
"35","山口県","35201","下関市","352010283000","長門町","33.954365","130.924423","1","1"
"35","山口県","35201","下関市","352010284000","中之町","33.957978","130.945474","1","1"
"35","山口県","35201","下関市","352010285000","南部町","33.956174","130.940284","1","1"
"35","山口県","35201","下関市","352010286000","西入江町","33.953716","130.933682","1","1"
"35","山口県","35201","下関市","352010287000","西大坪町","33.962543","130.916556","1","1"
"35","山口県","35201","下関市","352010288000","西神田町","33.960392","130.923127","1","1"
"35","山口県","35201","下関市","352010289000","西観音町","34.047063","131.002935","1","1"
"35","山口県","35201","下関市","352010290001","乃木浜一丁目","34.043724","131.022881","1","3"
"35","山口県","35201","下関市","352010290002","乃木浜二丁目","34.043324","131.027888","1","3"
"35","山口県","35201","下関市","352010290003","乃木浜三丁目","34.040028","131.024676","1","3"
"35","山口県","35201","下関市","352010291001","幡生町一丁目","33.977335","130.938154","1","3"
"35","山口県","35201","下関市","352010291002","幡生町二丁目","33.978930","130.930664","1","3"
"35","山口県","35201","下関市","352010292000","幡生本町","33.976054","130.926996","1","1"
"35","山口県","35201","下関市","352010293000","幡生宮の下町","33.982525","130.931324","1","1"
"35","山口県","35201","下関市","352010294000","岬之町","33.950063","130.935600","1","1"
"35","山口県","35201","下関市","352010295000","羽山町","33.970112","130.923487","1","1"
"35","山口県","35201","下関市","352010296000","稗田北町","33.997005","130.930999","1","1"
"35","山口県","35201","下関市","352010297000","稗田町","33.994141","130.931108","1","1"
"35","山口県","35201","下関市","352010298000","稗田中町","33.996144","130.928016","1","1"
"35","山口県","35201","下関市","352010299000","稗田西町","33.998992","130.926792","1","1"
"35","山口県","35201","下関市","352010300000","稗田南町","33.991613","130.930024","1","1"
"35","山口県","35201","下関市","352010301000","東神田町","33.960756","130.926765","1","1"
"35","山口県","35201","下関市","352010302000","東観音町","34.047387","131.007737","1","1"
"35","山口県","35201","下関市","352010303000","東勝谷","34.001784","130.973462","1","1"
"35","山口県","35201","下関市","352010304000","東向山町","33.966390","130.927803","1","1"
"35","山口県","35201","下関市","352010305001","東大和町一丁目","33.945725","130.922248","1","3"
"35","山口県","35201","下関市","352010305002","東大和町二丁目","33.941509","130.920897","1","3"
"35","山口県","35201","下関市","352010306000","彦島海士郷町","33.951262","130.914201","1","1"
"35","山口県","35201","下関市","352010307001","彦島江の浦町一丁目","33.935674","130.913076","1","3"
"35","山口県","35201","下関市","352010307002","彦島江の浦町二丁目","33.932855","130.914719","1","3"
"35","山口県","35201","下関市","352010307003","彦島江の浦町三丁目","33.930118","130.914662","1","3"
"35","山口県","35201","下関市","352010307004","彦島江の浦町四丁目","33.935103","130.917898","1","3"
"35","山口県","35201","下関市","352010307005","彦島江の浦町五丁目","33.931960","130.919799","1","3"
"35","山口県","35201","下関市","352010307006","彦島江の浦町六丁目","33.935915","130.920551","1","3"
"35","山口県","35201","下関市","352010307007","彦島江の浦町七丁目","33.931191","130.922670","1","3"
"35","山口県","35201","下関市","352010307008","彦島江の浦町八丁目","33.929647","130.920335","1","3"
"35","山口県","35201","下関市","352010307009","彦島江の浦町九丁目","33.929080","130.916458","1","3"
"35","山口県","35201","下関市","352010308000","彦島老の山公園","33.945942","130.904126","1","1"
"35","山口県","35201","下関市","352010309001","彦島老町一丁目","33.950220","130.912624","1","3"
"35","山口県","35201","下関市","352010309002","彦島老町二丁目","33.949186","130.909904","1","3"
"35","山口県","35201","下関市","352010309003","彦島老町三丁目","33.945633","130.911993","1","3"
"35","山口県","35201","下関市","352010310000","彦島桜ヶ丘町","33.921331","130.922675","1","1"
"35","山口県","35201","下関市","352010311001","彦島迫町一丁目","33.931449","130.903071","1","3"
"35","山口県","35201","下関市","352010311002","彦島迫町二丁目","33.934359","130.903497","1","3"
"35","山口県","35201","下関市","352010311003","彦島迫町三丁目","33.938653","130.899558","1","3"
"35","山口県","35201","下関市","352010311004","彦島迫町四丁目","33.940188","130.901570","1","3"
"35","山口県","35201","下関市","352010311005","彦島迫町五丁目","33.942180","130.895881","1","3"
"35","山口県","35201","下関市","352010311006","彦島迫町六丁目","33.944087","130.900020","1","3"
"35","山口県","35201","下関市","352010311007","彦島迫町七丁目","33.932185","130.897153","1","3"
"35","山口県","35201","下関市","352010312001","彦島塩浜町一丁目","33.922602","130.911617","1","3"
"35","山口県","35201","下関市","352010312002","彦島塩浜町二丁目","33.918608","130.908058","1","3"
"35","山口県","35201","下関市","352010312003","彦島塩浜町三丁目","33.917551","130.911155","1","3"
"35","山口県","35201","下関市","352010312004","彦島塩浜町四丁目","33.914613","130.907294","1","3"
"35","山口県","35201","下関市","352010313001","彦島杉田町一丁目","33.928184","130.921669","1","3"
"35","山口県","35201","下関市","352010313002","彦島杉田町二丁目","33.925480","130.921295","1","3"
"35","山口県","35201","下関市","352010314001","彦島角倉町一丁目","33.927203","130.914731","1","3"
"35","山口県","35201","下関市","352010314002","彦島角倉町二丁目","33.924304","130.914054","1","3"
"35","山口県","35201","下関市","352010314003","彦島角倉町三丁目","33.924753","130.916518","1","3"
"35","山口県","35201","下関市","352010314004","彦島角倉町四丁目","33.927464","130.917174","1","3"
"35","山口県","35201","下関市","352010315000","彦島竹ノ子島町","33.949686","130.876636","1","1"
"35","山口県","35201","下関市","352010316001","彦島田の首町一丁目","33.915164","130.917652","1","3"
"35","山口県","35201","下関市","352010316002","彦島田の首町二丁目","33.915069","130.912574","1","3"
"35","山口県","35201","下関市","352010317001","彦島弟子待町一丁目","33.926778","130.927261","1","3"
"35","山口県","35201","下関市","352010317002","彦島弟子待町二丁目","33.924892","130.923485","1","3"
"35","山口県","35201","下関市","352010317003","彦島弟子待町三丁目","33.919676","130.923034","1","3"
"35","山口県","35201","下関市","352010318000","彦島弟子待東町","33.929180","130.924269","1","1"
"35","山口県","35201","下関市","352010319001","彦島西山町一丁目","33.940885","130.889407","1","3"
"35","山口県","35201","下関市","352010319002","彦島西山町二丁目","33.946293","130.887393","1","3"
"35","山口県","35201","下関市","352010319003","彦島西山町三丁目","33.944795","130.880291","1","3"
"35","山口県","35201","下関市","352010319004","彦島西山町四丁目","33.947954","130.882480","1","3"
"35","山口県","35201","下関市","352010319005","彦島西山町五丁目","33.950577","130.884966","1","3"
"35","山口県","35201","下関市","352010320001","彦島福浦町一丁目","33.924983","130.903266","1","3"
"35","山口県","35201","下関市","352010320002","彦島福浦町二丁目","33.929329","130.909467","1","3"
"35","山口県","35201","下関市","352010320003","彦島福浦町三丁目","33.926504","130.911612","1","3"
"35","山口県","35201","下関市","352010321001","彦島本村町一丁目","33.945099","130.908471","1","3"
"35","山口県","35201","下関市","352010321002","彦島本村町二丁目","33.942876","130.906676","1","3"
"35","山口県","35201","下関市","352010321003","彦島本村町三丁目","33.944002","130.911375","1","3"
"35","山口県","35201","下関市","352010321004","彦島本村町四丁目","33.942933","130.910264","1","3"
"35","山口県","35201","下関市","352010321005","彦島本村町五丁目","33.941260","130.908593","1","3"
"35","山口県","35201","下関市","352010321006","彦島本村町六丁目","33.939246","130.912818","1","3"
"35","山口県","35201","下関市","352010321007","彦島本村町七丁目","33.937126","130.908698","1","3"
"35","山口県","35201","下関市","352010322000","彦島緑町","33.931724","130.908007","1","1"
"35","山口県","35201","下関市","352010323001","彦島向井町一丁目","33.918271","130.920584","1","3"
"35","山口県","35201","下関市","352010323002","彦島向井町二丁目","33.919086","130.917778","1","3"
"35","山口県","35201","下関市","352010324001","彦島山中町一丁目","33.922509","130.917664","1","3"
"35","山口県","35201","下関市","352010324002","彦島山中町二丁目","33.921511","130.920123","1","3"
"35","山口県","35201","下関市","352010325000","藤ヶ谷町","33.981170","130.955766","1","1"
"35","山口県","35201","下関市","352010326000","藤附町","33.965712","130.922072","1","1"
"35","山口県","35201","下関市","352010327001","豊前田町一丁目","33.953565","130.928744","1","3"
"35","山口県","35201","下関市","352010327002","豊前田町二丁目","33.951656","130.927701","1","3"
"35","山口県","35201","下関市","352010327003","豊前田町三丁目","33.950188","130.928634","1","3"
"35","山口県","35201","下関市","352010328001","古屋町一丁目","33.998078","130.924230","1","3"
"35","山口県","35201","下関市","352010328002","古屋町二丁目","33.999571","130.920347","1","3"
"35","山口県","35201","下関市","352010329000","細江新町","33.948384","130.929300","1","1"
"35","山口県","35201","下関市","352010330001","細江町一丁目","33.952647","130.930998","1","3"
"35","山口県","35201","下関市","352010330002","細江町二丁目","33.951226","130.932612","1","3"
"35","山口県","35201","下関市","352010330003","細江町三丁目","33.950485","130.930699","1","3"
"35","山口県","35201","下関市","352010331001","本町一丁目","33.963054","130.951211","1","3"
"35","山口県","35201","下関市","352010331002","本町二丁目","33.964088","130.949137","1","3"
"35","山口県","35201","下関市","352010331003","本町三丁目","33.964876","130.946816","1","3"
"35","山口県","35201","下関市","352010331004","本町四丁目","33.967412","130.950032","1","3"
"35","山口県","35201","下関市","352010332000","前勝谷町","34.007091","130.966702","1","1"
"35","山口県","35201","下関市","352010333001","前田一丁目","33.973946","130.970323","1","3"
"35","山口県","35201","下関市","352010333002","前田二丁目","33.971381","130.966521","1","3"
"35","山口県","35201","下関市","352010334001","松屋上町一丁目","34.055543","131.057343","1","3"
"35","山口県","35201","下関市","352010334002","松屋上町二丁目","34.056208","131.060490","1","3"
"35","山口県","35201","下関市","352010334003","松屋上町三丁目","34.059549","131.062173","1","3"
"35","山口県","35201","下関市","352010335001","松屋東町一丁目","34.044578","131.066843","1","3"
"35","山口県","35201","下関市","352010335002","松屋東町二丁目","34.048608","131.063475","1","3"
"35","山口県","35201","下関市","352010335003","松屋東町三丁目","34.051209","131.064732","1","3"
"35","山口県","35201","下関市","352010336001","松屋本町一丁目","34.052955","131.057041","1","3"
"35","山口県","35201","下関市","352010336002","松屋本町二丁目","34.050174","131.057800","1","3"
"35","山口県","35201","下関市","352010336003","松屋本町三丁目","34.048666","131.055792","1","3"
"35","山口県","35201","下関市","352010336004","松屋本町四丁目","34.055287","131.053771","1","3"
"35","山口県","35201","下関市","352010336005","松屋本町五丁目","34.058098","131.054313","1","3"
"35","山口県","35201","下関市","352010337001","丸山町一丁目","33.956706","130.936262","1","3"
"35","山口県","35201","下関市","352010337002","丸山町二丁目","33.957886","130.933894","1","3"
"35","山口県","35201","下関市","352010337003","丸山町三丁目","33.957776","130.930630","1","3"
"35","山口県","35201","下関市","352010337004","丸山町四丁目","33.956004","130.931904","1","3"
"35","山口県","35201","下関市","352010337005","丸山町五丁目","33.954288","130.930864","1","3"
"35","山口県","35201","下関市","352010338000","三河町","33.987271","130.942189","1","1"
"35","山口県","35201","下関市","352010339000","南大坪町","33.960128","130.916632","1","1"
"35","山口県","35201","下関市","352010340000","みもすそ川町","33.968117","130.955338","1","1"
"35","山口県","35201","下関市","352010341001","宮田町一丁目","33.960837","130.946063","1","3"
"35","山口県","35201","下関市","352010341002","宮田町二丁目","33.962653","130.946537","1","3"
"35","山口県","35201","下関市","352010342000","向山町","33.967308","130.925674","1","1"
"35","山口県","35201","下関市","352010343000","椋野上町","33.975854","130.953889","1","1"
"35","山口県","35201","下関市","352010344001","椋野町一丁目","33.973375","130.946053","1","3"
"35","山口県","35201","下関市","352010344002","椋野町二丁目","33.977247","130.948800","1","3"
"35","山口県","35201","下関市","352010344003","椋野町三丁目","33.980049","130.945002","1","3"
"35","山口県","35201","下関市","352010345000","名池町","33.957771","130.937857","1","1"
"35","山口県","35201","下関市","352010346000","元町","33.965445","130.924620","1","1"
"35","山口県","35201","下関市","352010347001","安岡駅前一丁目","34.023787","130.916520","1","3"
"35","山口県","35201","下関市","352010347002","安岡駅前二丁目","34.022745","130.915595","1","3"
"35","山口県","35201","下関市","352010348001","安岡町一丁目","34.027146","130.915053","1","3"
"35","山口県","35201","下関市","352010348002","安岡町二丁目","34.025806","130.917735","1","3"
"35","山口県","35201","下関市","352010348003","安岡町三丁目","34.027703","130.919186","1","3"
"35","山口県","35201","下関市","352010348004","安岡町四丁目","34.031580","130.919234","1","3"
"35","山口県","35201","下関市","352010348005","安岡町五丁目","34.031957","130.924090","1","3"
"35","山口県","35201","下関市","352010348006","安岡町六丁目","34.030963","130.927106","1","3"
"35","山口県","35201","下関市","352010348007","安岡町七丁目","34.028864","130.923011","1","3"
"35","山口県","35201","下関市","352010348008","安岡町八丁目","34.031654","130.930125","1","3"
"35","山口県","35201","下関市","352010349001","安岡本町一丁目","34.026060","130.911962","1","3"
"35","山口県","35201","下関市","352010349002","安岡本町二丁目","34.027697","130.911970","1","3"
"35","山口県","35201","下関市","352010349003","安岡本町三丁目","34.026649","130.906709","1","3"
"35","山口県","35201","下関市","352010350000","山手町","33.959141","130.925077","1","1"
"35","山口県","35201","下関市","352010351001","大和町一丁目","33.947065","130.919126","1","3"
"35","山口県","35201","下関市","352010351002","大和町二丁目","33.941834","130.915989","1","3"
"35","山口県","35201","下関市","352010352000","山の口町","33.969738","130.935884","1","1"
"35","山口県","35201","下関市","352010353000","山の田北町","33.991945","130.932695","1","1"
"35","山口県","35201","下関市","352010354000","山の田中央町","33.987328","130.926652","1","1"
"35","山口県","35201","下関市","352010355000","山の田西町","33.988300","130.923418","1","1"
"35","山口県","35201","下関市","352010356000","山の田東町","33.985803","130.928820","1","1"
"35","山口県","35201","下関市","352010357000","山の田本町","33.989472","130.929150","1","1"
"35","山口県","35201","下関市","352010358000","山の田南町","33.985913","130.925178","1","1"
"35","山口県","35201","下関市","352010359000","ゆめタウン","34.028996","131.013023","1","1"
"35","山口県","35201","下関市","352010360001","横野町一丁目","34.031031","130.913946","1","3"
"35","山口県","35201","下関市","352010360002","横野町二丁目","34.029503","130.908709","1","3"
"35","山口県","35201","下関市","352010360003","横野町三丁目","34.033814","130.910527","1","3"
"35","山口県","35201","下関市","352010360004","横野町四丁目","34.037011","130.911257","1","3"
"35","山口県","35201","下関市","352010361000","吉見古宿町","34.064909","130.907072","1","1"
"35","山口県","35201","下関市","352010362001","吉見里町一丁目","34.072583","130.901587","1","3"
"35","山口県","35201","下関市","352010362002","吉見里町二丁目","34.074636","130.904868","1","3"
"35","山口県","35201","下関市","352010363001","吉見新町一丁目","34.069933","130.899485","1","3"
"35","山口県","35201","下関市","352010363002","吉見新町二丁目","34.071135","130.897670","1","3"
"35","山口県","35201","下関市","352010364001","吉見本町一丁目","34.069366","130.902802","1","3"
"35","山口県","35201","下関市","352010364002","吉見本町二丁目","34.067474","130.904725","1","3"
"35","山口県","35201","下関市","352010365000","吉見竜王町","34.069081","130.905609","1","1"
"35","山口県","35201","下関市","352010366000","菊川町大字久野","34.149548","130.967112","1","1"
"35","山口県","35201","下関市","352010367000","菊川町大字日新","34.126281","130.981511","1","1"
"35","山口県","35201","下関市","352010368000","豊浦町大字宇賀","34.221222","130.932240","1","1"
"35","山口県","35201","下関市","352010369000","豊浦町大字小串","34.176212","130.934316","1","1"
"35","山口県","35201","下関市","352010370000","豊浦町大字川棚","34.155988","130.927167","1","1"
"35","山口県","35201","下関市","352010371000","豊浦町大字厚母郷","34.108318","130.903864","1","1"
"35","山口県","35201","下関市","352010372000","豊浦町大字黒井","34.126219","130.914177","1","1"
"35","山口県","35201","下関市","352010373000","豊浦町大字吉永","34.130107","130.923833","1","1"
"35","山口県","35201","下関市","352010374000","豊浦町大字涌田後地","34.145808","130.906565","1","1"
"35","山口県","35201","下関市","352010375001","豊浦町豊洋台一丁目","34.114878","130.911126","1","3"
"35","山口県","35201","下関市","352010375002","豊浦町豊洋台二丁目","34.115246","130.913998","1","3"
"35","山口県","35201","下関市","352010375003","豊浦町豊洋台三丁目","34.112718","130.914052","1","3"
"35","山口県","35201","下関市","352010376000","豊浦町豊洋台新町","34.118960","130.911160","1","1"
"35","山口県","35201","下関市","352010377000","豊浦町大字室津下","34.133127","130.888562","1","1"
"35","山口県","35201","下関市","352010378000","豊浦町大字室津上","34.115405","130.886410","1","1"
"35","山口県","35201","下関市","352010379001","新椋野一丁目","33.983747","130.947005","0","3"
"35","山口県","35201","下関市","352010379002","新椋野二丁目","33.982068","130.944779","0","3"
"35","山口県","35201","下関市","352010379003","新椋野三丁目","33.984736","130.943886","0","3"
"35","山口県","35202","宇部市","352020001001","あすとぴあ一丁目","33.982025","131.294380","1","3"
"35","山口県","35202","宇部市","352020001002","あすとぴあ二丁目","33.983522","131.296337","1","3"
"35","山口県","35202","宇部市","352020001003","あすとぴあ三丁目","33.985642","131.298068","1","3"
"35","山口県","35202","宇部市","352020001004","あすとぴあ四丁目","33.983430","131.298890","1","3"
"35","山口県","35202","宇部市","352020001005","あすとぴあ五丁目","33.978750","131.300492","1","3"
"35","山口県","35202","宇部市","352020001006","あすとぴあ六丁目","33.975881","131.299533","1","3"
"35","山口県","35202","宇部市","352020001007","あすとぴあ七丁目","33.978628","131.295620","1","3"
"35","山口県","35202","宇部市","352020002001","今村南一丁目","33.951638","131.302801","1","3"
"35","山口県","35202","宇部市","352020002002","今村南二丁目","33.956526","131.304680","1","3"
"35","山口県","35202","宇部市","352020002003","今村南三丁目","33.952860","131.304782","1","3"
"35","山口県","35202","宇部市","352020003001","今村北一丁目","33.960265","131.299695","1","3"
"35","山口県","35202","宇部市","352020003002","今村北二丁目","33.961671","131.302276","1","3"
"35","山口県","35202","宇部市","352020003003","今村北三丁目","33.963588","131.303547","1","3"
"35","山口県","35202","宇部市","352020003004","今村北四丁目","33.960467","131.308004","1","3"
"35","山口県","35202","宇部市","352020003005","今村北五丁目","33.959095","131.305634","1","3"
"35","山口県","35202","宇部市","352020004001","西小串一丁目","33.962898","131.248596","1","3"
"35","山口県","35202","宇部市","352020004002","西小串二丁目","33.964328","131.250024","1","3"
"35","山口県","35202","宇部市","352020005001","東小串一丁目","33.961469","131.251250","1","3"
"35","山口県","35202","宇部市","352020005002","東小串二丁目","33.963792","131.251981","1","3"
"35","山口県","35202","宇部市","352020006001","南小羽山町一丁目","33.974127","131.256918","1","3"
"35","山口県","35202","宇部市","352020006002","南小羽山町二丁目","33.976355","131.258335","1","3"
"35","山口県","35202","宇部市","352020006003","南小羽山町三丁目","33.976085","131.255526","1","3"
"35","山口県","35202","宇部市","352020007000","大字芦河内","34.090789","131.273737","1","1"
"35","山口県","35202","宇部市","352020008000","大字今富","34.089620","131.256256","1","1"
"35","山口県","35202","宇部市","352020009000","大字西吉部","34.113127","131.271907","1","1"
"35","山口県","35202","宇部市","352020010000","大字東吉部","34.125800","131.284416","1","1"
"35","山口県","35202","宇部市","352020011000","相生町","33.954193","131.245373","1","1"
"35","山口県","35202","宇部市","352020012000","朝日町","33.957100","131.246341","1","1"
"35","山口県","35202","宇部市","352020013001","上条一丁目","33.977092","131.238132","1","3"
"35","山口県","35202","宇部市","352020013002","上条二丁目","33.975789","131.238002","1","3"
"35","山口県","35202","宇部市","352020013003","上条三丁目","33.973697","131.235122","1","3"
"35","山口県","35202","宇部市","352020013004","上条四丁目","33.974767","131.233117","1","3"
"35","山口県","35202","宇部市","352020013005","上条五丁目","33.976771","131.234420","1","3"
"35","山口県","35202","宇部市","352020014001","居能町一丁目","33.965358","131.230490","1","3"
"35","山口県","35202","宇部市","352020014002","居能町二丁目","33.967330","131.229765","1","3"
"35","山口県","35202","宇部市","352020014003","居能町三丁目","33.969838","131.229121","1","3"
"35","山口県","35202","宇部市","352020015000","岩鼻町","33.978512","131.224560","1","1"
"35","山口県","35202","宇部市","352020016001","上町一丁目","33.958537","131.240906","1","3"
"35","山口県","35202","宇部市","352020016002","上町二丁目","33.960119","131.237791","1","3"
"35","山口県","35202","宇部市","352020017000","鵜の島町","33.961559","131.238397","1","1"
"35","山口県","35202","宇部市","352020018001","恩田町一丁目","33.944004","131.260802","1","3"
"35","山口県","35202","宇部市","352020018002","恩田町二丁目","33.945678","131.263951","1","3"
"35","山口県","35202","宇部市","352020018003","恩田町三丁目","33.947627","131.266227","1","3"
"35","山口県","35202","宇部市","352020018004","恩田町四丁目","33.944124","131.269859","1","3"
"35","山口県","35202","宇部市","352020018005","恩田町五丁目","33.940913","131.267493","1","3"
"35","山口県","35202","宇部市","352020019001","大小路一丁目","33.968849","131.270148","1","3"
"35","山口県","35202","宇部市","352020019002","大小路二丁目","33.967838","131.274381","1","3"
"35","山口県","35202","宇部市","352020019003","大小路三丁目","33.965571","131.266503","1","3"
"35","山口県","35202","宇部市","352020020001","神原町一丁目","33.950746","131.256845","1","3"
"35","山口県","35202","宇部市","352020020002","神原町二丁目","33.948261","131.260161","1","3"
"35","山口県","35202","宇部市","352020021000","海南町","33.957999","131.262367","1","1"
"35","山口県","35202","宇部市","352020022001","亀浦一丁目","33.943744","131.285634","1","3"
"35","山口県","35202","宇部市","352020022002","亀浦二丁目","33.940737","131.284021","1","3"
"35","山口県","35202","宇部市","352020022003","亀浦三丁目","33.940945","131.288270","1","3"
"35","山口県","35202","宇部市","352020022004","亀浦四丁目","33.938564","131.287354","1","3"
"35","山口県","35202","宇部市","352020022005","亀浦五丁目","33.938496","131.282563","1","3"
"35","山口県","35202","宇部市","352020023000","上野中町","33.953207","131.271322","1","1"
"35","山口県","35202","宇部市","352020024001","川添一丁目","33.973412","131.268763","1","3"
"35","山口県","35202","宇部市","352020024002","川添二丁目","33.971235","131.266675","1","3"
"35","山口県","35202","宇部市","352020024003","川添三丁目","33.971536","131.265336","1","3"
"35","山口県","35202","宇部市","352020025001","北小羽山町一丁目","33.977181","131.254457","1","3"
"35","山口県","35202","宇部市","352020025002","北小羽山町二丁目","33.978842","131.258044","1","3"
"35","山口県","35202","宇部市","352020025003","北小羽山町三丁目","33.980324","131.256469","1","3"
"35","山口県","35202","宇部市","352020025004","北小羽山町四丁目","33.979929","131.259678","1","3"
"35","山口県","35202","宇部市","352020026001","北琴芝一丁目","33.960474","131.254779","1","3"
"35","山口県","35202","宇部市","352020026002","北琴芝二丁目","33.958736","131.258152","1","3"
"35","山口県","35202","宇部市","352020027001","北条一丁目","33.973449","131.240162","1","3"
"35","山口県","35202","宇部市","352020027002","北条二丁目","33.973301","131.237214","1","3"
"35","山口県","35202","宇部市","352020028001","草江一丁目","33.940364","131.270759","1","3"
"35","山口県","35202","宇部市","352020028002","草江二丁目","33.939070","131.274076","1","3"
"35","山口県","35202","宇部市","352020028003","草江三丁目","33.936488","131.271287","1","3"
"35","山口県","35202","宇部市","352020028004","草江四丁目","33.934210","131.271570","1","3"
"35","山口県","35202","宇部市","352020029001","寿町一丁目","33.953728","131.247678","1","3"
"35","山口県","35202","宇部市","352020029002","寿町二丁目","33.952129","131.249931","1","3"
"35","山口県","35202","宇部市","352020029003","寿町三丁目","33.950509","131.252443","1","3"
"35","山口県","35202","宇部市","352020030001","琴芝町一丁目","33.954964","131.250401","1","3"
"35","山口県","35202","宇部市","352020030002","琴芝町二丁目","33.953062","131.253761","1","3"
"35","山口県","35202","宇部市","352020031001","小松原町一丁目","33.964676","131.241384","1","3"
"35","山口県","35202","宇部市","352020031002","小松原町二丁目","33.963564","131.240011","1","3"
"35","山口県","35202","宇部市","352020032000","五十目山町","33.936709","131.267579","1","1"
"35","山口県","35202","宇部市","352020033000","琴崎町","33.970921","131.268073","1","1"
"35","山口県","35202","宇部市","352020034001","笹山町一丁目","33.940734","131.261692","1","3"
"35","山口県","35202","宇部市","352020034002","笹山町二丁目","33.938308","131.263407","1","3"
"35","山口県","35202","宇部市","352020035000","幸町","33.939154","131.253742","1","1"
"35","山口県","35202","宇部市","352020036000","新町","33.949961","131.243558","1","1"
"35","山口県","35202","宇部市","352020037001","新天町一丁目","33.950009","131.246431","1","3"
"35","山口県","35202","宇部市","352020037002","新天町二丁目","33.948277","131.249394","1","3"
"35","山口県","35202","宇部市","352020038000","芝中町","33.943919","131.257712","1","1"
"35","山口県","35202","宇部市","352020039001","昭和町一丁目","33.942428","131.254066","1","3"
"35","山口県","35202","宇部市","352020039002","昭和町二丁目","33.939356","131.256021","1","3"
"35","山口県","35202","宇部市","352020039003","昭和町三丁目","33.936789","131.256515","1","3"
"35","山口県","35202","宇部市","352020039004","昭和町四丁目","33.934280","131.258108","1","3"
"35","山口県","35202","宇部市","352020040001","島一丁目","33.961378","131.246039","1","3"
"35","山口県","35202","宇部市","352020040002","島二丁目","33.961460","131.244411","1","3"
"35","山口県","35202","宇部市","352020040003","島三丁目","33.962066","131.242657","1","3"
"35","山口県","35202","宇部市","352020041001","下条一丁目","33.962975","131.245347","1","3"
"35","山口県","35202","宇部市","352020041002","下条二丁目","33.963446","131.243625","1","3"
"35","山口県","35202","宇部市","352020042000","助田町","33.963575","131.230916","1","1"
"35","山口県","35202","宇部市","352020043000","末広町","33.935794","131.263705","1","1"
"35","山口県","35202","宇部市","352020044001","中央町一丁目","33.955817","131.243036","1","3"
"35","山口県","35202","宇部市","352020044002","中央町二丁目","33.953702","131.242643","1","3"
"35","山口県","35202","宇部市","352020044003","中央町三丁目","33.955186","131.240660","1","3"
"35","山口県","35202","宇部市","352020045000","常藤町","33.949533","131.254605","1","1"
"35","山口県","35202","宇部市","352020046000","寺の前町","33.962593","131.268017","1","1"
"35","山口県","35202","宇部市","352020047001","常盤町一丁目","33.951512","131.247671","1","3"
"35","山口県","35202","宇部市","352020047002","常盤町二丁目","33.949326","131.250648","1","3"
"35","山口県","35202","宇部市","352020048001","常盤台一丁目","33.958201","131.268405","1","3"
"35","山口県","35202","宇部市","352020048002","常盤台二丁目","33.957281","131.273356","1","3"
"35","山口県","35202","宇部市","352020049001","床波一丁目","33.950920","131.306899","1","3"
"35","山口県","35202","宇部市","352020049002","床波二丁目","33.954471","131.307333","1","3"
"35","山口県","35202","宇部市","352020049003","床波三丁目","33.955983","131.310779","1","3"
"35","山口県","35202","宇部市","352020049004","床波四丁目","33.957594","131.315542","1","3"
"35","山口県","35202","宇部市","352020049005","床波五丁目","33.954734","131.315311","1","3"
"35","山口県","35202","宇部市","352020049006","床波六丁目","33.953932","131.311002","1","3"
"35","山口県","35202","宇部市","352020050000","鍋倉町","33.967316","131.233536","1","1"
"35","山口県","35202","宇部市","352020051001","中村一丁目","33.967230","131.258572","1","3"
"35","山口県","35202","宇部市","352020051002","中村二丁目","33.964488","131.261611","1","3"
"35","山口県","35202","宇部市","352020051003","中村三丁目","33.963427","131.259159","1","3"
"35","山口県","35202","宇部市","352020052001","中尾一丁目","33.967633","131.263500","1","3"
"35","山口県","35202","宇部市","352020052002","中尾二丁目","33.965714","131.264186","1","3"
"35","山口県","35202","宇部市","352020053001","西本町一丁目","33.957152","131.238972","1","3"
"35","山口県","35202","宇部市","352020053002","西本町二丁目","33.958811","131.236453","1","3"
"35","山口県","35202","宇部市","352020054000","西中町","33.960823","131.234067","1","1"
"35","山口県","35202","宇部市","352020055000","錦町","33.945816","131.251555","1","1"
"35","山口県","35202","宇部市","352020056001","西琴芝一丁目","33.958643","131.252709","1","3"
"35","山口県","35202","宇部市","352020056002","西琴芝二丁目","33.956979","131.251249","1","3"
"35","山口県","35202","宇部市","352020057001","西梶返一丁目","33.956168","131.261369","1","3"
"35","山口県","35202","宇部市","352020057002","西梶返二丁目","33.954104","131.260792","1","3"
"35","山口県","35202","宇部市","352020057003","西梶返三丁目","33.952508","131.258560","1","3"
"35","山口県","35202","宇部市","352020058001","西平原一丁目","33.979378","131.226568","1","3"
"35","山口県","35202","宇部市","352020058002","西平原二丁目","33.976247","131.225363","1","3"
"35","山口県","35202","宇部市","352020058003","西平原三丁目","33.972469","131.226288","1","3"
